Date,IEFA,IEMG,IJH,IJR,IVV,IWF,IWM,QQQ,RSP,SCHD,SPY,VEA,VGT,VIG,VO,VOO,VTI,VTV,VUG,VWO,VXUS,XLE,XLF,XLG,XLK
2015-01-02,41.25387954711914,35.7154655456543,24.832277297973633,48.76417541503906,173.2985382080078,86.59599304199219,104.12781524658203,95.26512145996094,67.56278228759766,11.184407234191895,172.59288024902344,27.906723022460938,94.05177307128906,66.49374389648438,105.99869537353516,157.6328125,89.16785430908203,65.3099365234375,94.92406463623047,29.473979949951172,35.77846145629883,53.14784240722656,16.58612823486328,12.182562828063965,36.43912124633789
2015-01-05,40.327335357666016,35.17118453979492,24.459592819213867,48.01906967163086,170.255615234375,85.12730407714844,102.7356948852539,93.86770629882812,66.22048950195312,11.027076721191406,169.4758758544922,27.284761428833008,92.43672180175781,65.4268569946289,104.12885284423828,154.86337280273438,87.63571166992188,64.1043701171875,93.2668685913086,29.004592895507812,34.99179458618164,50.9492301940918,16.23737335205078,11.987972259521484,35.882850646972656
2015-01-06,39.90889358520508,34.987205505371094,24.188243865966797,47.21795654296875,168.72149658203125,84.33856201171875,100.95832824707031,92.60913848876953,65.50289916992188,10.959651947021484,167.87962341308594,26.981191635131836,91.2457275390625,64.85236358642578,102.99662780761719,153.34060668945312,86.77700805664062,63.54020690917969,92.3836441040039,28.863040924072266,34.72461700439453,50.20075988769531,15.989217758178711,11.884647369384766,35.45021438598633
2015-01-07,40.319847106933594,35.70780563354492,24.516271591186523,47.708961486816406,170.8088836669922,85.3992691040039,102.20160675048828,93.8029556274414,66.28802490234375,11.088887214660645,169.9715576171875,27.269960403442383,92.05777740478516,65.69767761230469,104.3089828491211,155.25662231445312,87.81246185302734,64.2511978149414,93.54004669189453,29.526134490966797,35.13279724121094,50.307682037353516,16.15689468383789,12.018106460571289,35.75041198730469
2015-01-08,40.8354377746582,36.34407043457031,24.89410400390625,48.544532775878906,173.86019897460938,86.9585952758789,103.93516540527344,95.59831237792969,67.45303344726562,11.293976783752441,172.98773193359375,27.684602737426758,94.13296508789062,66.83845520019531,106.17886352539062,157.98423767089844,89.36145782470703,65.43356323242188,95.18810272216797,30.025299072265625,35.57807540893555,51.437068939208984,16.398340225219727,12.225611686706543,36.5362434387207
2015-01-09,40.64863586425781,36.213748931884766,24.682859420776367,48.07075500488281,172.39320373535156,86.29676818847656,102.93705749511719,94.96902465820312,66.90431213378906,11.206883430480957,171.6015167236328,27.551313400268555,93.88935089111328,66.28040313720703,105.41544342041016,156.6539306640625,88.62065124511719,64.83854675292969,94.4779052734375,29.87630271911621,35.42964553833008,51.02943420410156,16.1770076751709,12.142097473144531,36.42145538330078
2015-01-12,40.58137512207031,35.9454460144043,24.531728744506836,47.9070930480957,171.08547973632812,85.61686706542969,102.59561157226562,93.97875213623047,66.23736572265625,11.145075798034668,170.25726318359375,27.52170753479004,92.6983871459961,65.80438232421875,104.48053741455078,155.49090576171875,87.9892578125,64.39804077148438,93.64019012451172,29.608091354370117,35.28862762451172,49.55921173095703,16.042875289916992,12.045660972595215,35.997642517089844
2015-01-13,40.74576950073242,36.23675537109375,24.531728744506836,48.10520935058594,170.6411895751953,85.51713562011719,102.6744155883789,93.95098114013672,66.0685043334961,11.119787216186523,169.7783660888672,27.65498161315918,92.68032836914062,65.64842987060547,104.33470916748047,155.08091735839844,87.7872314453125,64.1430435180664,93.55823516845703,29.81670379638672,35.47416687011719,49.164939880371094,15.989217758178711,12.010360717773438,35.97114944458008
2015-01-14,40.678524017333984,36.083431243896484,24.444143295288086,47.87262725830078,169.6101531982422,85.13638305664062,102.26289367675781,93.43278503417969,65.72239685058594,11.066411972045898,168.75338745117188,27.580947875976562,92.12092590332031,65.23808288574219,103.760009765625,154.1688995361328,87.30738067626953,63.710235595703125,93.10295867919922,29.704936981201172,35.32575225830078,49.31863021850586,15.761187553405762,11.949226379394531,35.76808166503906
2015-01-15,40.902687072753906,36.106422424316406,24.17106819152832,47.118900299072266,168.01734924316406,84.2569808959961,100.53810119628906,92.22039794921875,65.11455535888672,11.02426815032959,167.20751953125,27.73642349243164,90.71341705322266,64.95907592773438,102.68785095214844,152.72976684570312,86.4234390258789,63.25428009033203,92.03764343261719,29.794349670410156,35.57807540893555,48.690452575683594,15.566679954528809,11.825242042541504,35.3089485168457
2015-01-16,41.38837814331055,36.359405517578125,24.49394416809082,47.881248474121094,170.1717529296875,85.36299896240234,102.17536163330078,93.30319213867188,66.0094223022461,11.173168182373047,169.4002685546875,28.03999900817871,91.60664367675781,65.67308044433594,104.18891143798828,154.6208038330078,87.56836700439453,64.08118438720703,93.16668701171875,30.092363357543945,35.926876068115234,50.27426528930664,15.754478454589844,11.9724760055542,35.653297424316406
2015-01-20,41.537811279296875,36.2904167175293,24.432117462158203,47.5754280090332,170.5908966064453,85.69841766357422,101.746337890625,94.04356384277344,66.04322052001953,11.184407234191895,169.76161193847656,28.16588020324707,92.29236602783203,65.67308044433594,103.99163055419922,155.005615234375,87.69461822509766,64.09664916992188,93.59465789794922,29.98805809020996,35.97140884399414,50.33440399169922,15.68741226196289,12.021552085876465,35.953495025634766
2015-01-21,41.82176208496094,37.00333786010742,24.602144241333008,47.49361038208008,171.42921447753906,86.10639953613281,101.4223861694336,94.5247802734375,66.49907684326172,11.232168197631836,170.6185302734375,28.373205184936523,92.46380615234375,65.91106414794922,104.77217102050781,155.8172149658203,88.09029388427734,64.43669128417969,94.08634948730469,30.658597946166992,36.31278991699219,51.35686111450195,15.72764778137207,12.043940544128418,36.015296936035156
2015-01-22,41.94131088256836,37.67027282714844,25.050397872924805,48.484222412109375,173.94403076171875,87.42093658447266,103.48863220214844,96.27385711669922,67.42774200439453,11.364211082458496,173.15582275390625,28.47686004638672,94.21417236328125,66.84666442871094,106.29032897949219,158.20179748535156,89.42884063720703,65.38724517822266,95.55235290527344,31.30678939819336,36.557682037353516,51.59746170043945,16.116649627685547,12.225611686706543,36.60688018798828
2015-01-23,41.70967483520508,37.40963363647461,24.93532371520996,48.3507080078125,173.01356506347656,87.16709899902344,103.41862487792969,96.4867172241211,67.06471252441406,11.220928192138672,172.2064208984375,28.306562423706055,94.47586059570312,66.43632507324219,105.81856536865234,157.33163452148438,89.02471923828125,64.84627532958984,95.38844299316406,31.03856658935547,36.30536651611328,51.22991180419922,15.942269325256348,12.166202545166016,36.59804916381836
2015-01-26,42.28504180908203,37.42496109008789,25.22728729248047,48.781394958496094,173.47463989257812,87.49347686767578,104.416748046875,96.37569427490234,67.3939437866211,11.232168197631836,172.60964965820312,28.684179306030273,94.19613647460938,66.62507629394531,106.5562515258789,157.64125061035156,89.39513397216797,65.00084686279297,95.73442840576172,31.07581901550293,36.691280364990234,51.96500015258789,16.022754669189453,12.179974555969238,36.44793701171875
2015-01-27,42.292510986328125,37.27931213378906,25.04352378845215,48.522987365722656,171.14419555664062,86.23336791992188,103.91765594482422,93.87696838378906,66.85363006591797,11.060791969299316,170.33285522460938,28.706398010253906,91.47130584716797,65.9603042602539,105.80142211914062,155.57455444335938,88.35124969482422,64.15074157714844,94.57805633544922,30.911911010742188,36.654170989990234,51.931583404541016,15.848369598388672,11.9716157913208,35.39724349975586
2015-01-28,41.747039794921875,36.873016357421875,24.749845504760742,47.80372619628906,168.93109130859375,85.48994445800781,102.16659545898438,93.39574432373047,65.8321533203125,10.917509078979492,168.1484375,28.328765869140625,91.34500122070312,65.06571197509766,104.49767303466797,153.52467346191406,87.15584564208984,63.084259033203125,93.65839385986328,30.546844482421875,36.17919158935547,49.88667678833008,15.55997085571289,11.822656631469727,35.33543014526367
2015-01-29,42.322391510009766,36.934349060058594,24.933610916137695,48.367942810058594,170.54896545410156,86.38746643066406,103.57620239257812,94.29341125488281,66.43997192382812,11.02426815032959,169.70274353027344,28.713794708251953,92.23825073242188,65.4268569946289,105.33824157714844,155.0139617919922,87.9892578125,63.67933654785156,94.52340698242188,30.57664680480957,36.528011322021484,50.053749084472656,15.68741226196289,11.92941951751709,35.67094421386719
2015-01-30,41.6872673034668,36.04508972167969,24.58840560913086,47.36440658569336,168.38619995117188,85.40835571289062,101.2997817993164,93.56231689453125,65.60420227050781,10.847273826599121,167.5688018798828,28.24732780456543,90.95703887939453,64.35992431640625,103.85438537597656,153.1063232421875,86.79383087158203,62.620567321777344,93.603759765625,29.757089614868164,35.97140884399414,50.48810958862305,15.43254566192627,11.783050537109375,35.229488372802734
2015-02-02,42.20283508300781,36.65070724487305,24.801366806030273,47.93722915649414,170.43162536621094,86.26959228515625,102.22787475585938,94.37671661376953,66.31336975097656,10.998984336853027,169.6439208984375,28.617542266845703,91.75102996826172,65.2298812866211,104.90079498291016,154.86337280273438,87.77040100097656,63.617515563964844,94.4869613647461,30.286088943481445,36.5057487487793,52.03183364868164,15.680703163146973,11.942339897155762,35.591495513916016
2015-02-03,42.84545135498047,37.27165222167969,25.24789810180664,48.78571319580078,172.85430908203125,87.36653137207031,104.0577621459961,95.28363800048828,67.67256164550781,11.170360565185547,172.09718322753906,29.024776458740234,92.88785552978516,66.28040313720703,106.58197784423828,157.12245178222656,89.11735534667969,64.61442565917969,95.68890380859375,30.822507858276367,37.069766998291016,53.45524978637695,15.942269325256348,12.118844985961914,35.997642517089844
2015-02-04,42.49425506591797,37.110660552978516,25.139694213867188,48.682350158691406,172.24229431152344,87.13082122802734,103.67253112792969,95.20035552978516,67.29264068603516,11.142265319824219,171.4418182373047,28.817453384399414,93.0322265625,65.96851348876953,106.1102066040039,156.58694458007812,88.80585479736328,64.36711120605469,95.36111450195312,30.613893508911133,36.77290344238281,52.57313919067383,15.902024269104004,12.062023162841797,36.06828689575195
2015-02-05,43.04719161987305,37.34063720703125,25.397314071655273,49.319786071777344,174.04461669921875,88.06462860107422,105.0120849609375,96.02399444580078,68.08623504638672,11.25183391571045,173.17254638671875,29.12102699279785,93.97959899902344,66.64968872070312,107.41397094726562,158.1767578125,89.78240203857422,65.04718780517578,96.36270904541016,30.844858169555664,37.195926666259766,53.32828140258789,16.06299591064453,12.193757057189941,36.4037971496582
2015-02-06,42.501731872558594,36.74269104003906,25.304574966430664,49.2810173034668,173.48300170898438,87.71104431152344,104.89826965332031,95.44099426269531,67.79915618896484,11.237785339355469,172.6936798095703,28.773027420043945,93.60064697265625,66.46094512939453,106.95936584472656,157.73324584960938,89.51299285888672,64.99308013916016,95.84369659423828,30.338228225708008,36.691280364990234,53.34164047241211,16.190420150756836,12.161039352416992,36.28901290893555
2015-02-09,42.307456970214844,36.68136978149414,25.182632446289062,48.824485778808594,172.73687744140625,87.32122039794922,104.0665054321289,95.13558959960938,67.56278228759766,11.184407234191895,171.92076110839844,28.639753341674805,93.38410186767578,66.11621856689453,106.4447250366211,157.01373291015625,89.06682586669922,64.70714569091797,95.44306182861328,30.30097007751465,36.60964584350586,53.395111083984375,16.109941482543945,12.121431350708008,36.23603820800781
2015-02-10,42.7034797668457,36.5970458984375,25.385292053222656,49.07427978515625,174.6062469482422,88.4000473022461,104.73192596435547,96.61628723144531,68.22130584716797,11.299593925476074,173.75234985351562,28.88409423828125,94.79161834716797,66.80563354492188,107.61982727050781,158.68704223632812,89.97599792480469,65.30219268798828,96.62675476074219,30.24882698059082,36.79518127441406,53.368377685546875,16.23737335205078,12.258333206176758,36.77462387084961
2015-02-11,42.46437072753906,36.359405517578125,25.374982833862305,49.03120803833008,174.69012451171875,88.62670135498047,104.58307647705078,96.96797180175781,68.15374755859375,11.299593925476074,173.85313415527344,28.728605270385742,95.18865203857422,66.83026885986328,107.55123138427734,158.79583740234375,90.01813507080078,65.20947265625,96.89080047607422,30.114702224731445,36.617069244384766,52.99414825439453,16.23737335205078,12.276413917541504,36.9159049987793
2015-02-12,43.12939453125,37.0953254699707,25.606843948364258,49.63420104980469,176.31640625,89.42446899414062,105.77381896972656,98.09699249267578,68.87974548339844,11.389494895935059,175.52505493164062,29.172870635986328,96.69538879394531,67.22419738769531,108.68340301513672,160.2683868408203,90.88520812988281,65.81228637695312,97.84688568115234,30.815053939819336,37.21076965332031,53.68914031982422,16.398340225219727,12.40900993347168,37.41919708251953
2015-02-13,43.42081069946289,37.46330261230469,25.756256103515625,49.90555191040039,177.11276245117188,89.98654174804688,106.40423583984375,98.93915557861328,69.14994812011719,11.431636810302734,176.24752807617188,29.38018035888672,97.48035430908203,67.61811828613281,109.24950408935547,160.97128295898438,91.3145523071289,65.9900131225586,98.42051696777344,31.127986907958984,37.45568084716797,54.825233459472656,16.384920120239258,12.46497917175293,37.65757751464844
2015-02-17,43.517948150634766,37.378971099853516,25.771705627441406,49.95292663574219,177.4313201904297,90.08626556396484,106.73690795898438,99.03167724609375,69.32721710205078,11.42602252960205,176.52476501464844,29.44682502746582,97.52546691894531,67.70842742919922,109.37815856933594,161.23062133789062,91.4576416015625,66.14456176757812,98.53890991210938,31.031124114990234,37.57441711425781,54.99226379394531,16.438575744628906,12.46497917175293,37.675235748291016
