Date,AGG,BIL,BND,EDV,IEF,IEI,SGOV,SHV,SHY,TLH,TLT,VGIT
2023-04-11,93.85101318359375,83.77869415283203,69.61866760253906,83.6202163696289,93.78482055664062,111.97891235351562,91.7611083984375,100.93453979492188,77.02489471435547,107.09050750732422,100.08104705810547,56.67725372314453
2023-04-12,93.9638442993164,83.7969970703125,69.6939697265625,83.34414672851562,94.05831146240234,112.31163787841797,91.77940368652344,100.9437026977539,77.109375,107.18367004394531,99.97816467285156,56.84714126586914
2023-04-13,93.92620849609375,83.84274291992188,69.65633392333984,82.48834228515625,93.74710845947266,112.19754791259766,91.83429718017578,100.99862670898438,77.15631103515625,106.55020141601562,99.1924819946289,56.752750396728516
2023-04-14,93.46546936035156,83.84274291992188,69.34574127197266,81.43929290771484,93.28501892089844,111.73173522949219,91.8434066772461,100.98033905029297,76.9779281616211,105.55345153808594,98.28522491455078,56.52623748779297
2023-04-17,92.99532318115234,83.86104583740234,68.96926879882812,80.20620727539062,92.69090270996094,111.284912109375,91.8434066772461,100.9894790649414,76.86528015136719,104.65917205810547,97.11604309082031,56.252525329589844
2023-04-18,93.126953125,83.87019348144531,69.07281494140625,80.56509399414062,92.8417739868164,111.35145568847656,91.86173248291016,101.0078125,76.84650421142578,104.95726776123047,97.46210479736328,56.30915451049805
2023-04-19,92.9859390258789,83.87934875488281,68.97869110107422,80.48226165771484,92.64374542236328,111.18985748291016,91.88914489746094,101.01696014404297,76.78080749511719,104.7430191040039,97.36858367919922,56.214778900146484
2023-04-20,93.40907287597656,83.94336700439453,69.27986145019531,81.19083404541016,93.18128204345703,111.67469024658203,91.92575073242188,101.07190704345703,76.96855926513672,105.43236541748047,98.20104217529297,56.460166931152344
2023-04-21,93.24920654296875,83.93424987792969,69.15752410888672,80.86876678466797,92.95496368408203,111.50357055664062,91.93487548828125,101.0810775756836,76.92162322998047,104.98522186279297,97.64916229248047,56.375221252441406
2023-04-24,93.61590576171875,83.94336700439453,69.4304428100586,81.62333679199219,93.4076156616211,111.8363037109375,91.94403076171875,101.09022521972656,77.00609588623047,105.73977661132812,98.59386444091797,56.573429107666016
2023-04-25,94.19889831542969,83.93424987792969,69.88220977783203,83.0956802368164,94.3317642211914,112.72994232177734,91.94403076171875,101.11770629882812,77.30648803710938,107.23023986816406,100.04364013671875,57.045352935791016
2023-04-26,93.85101318359375,83.95255279541016,69.63749694824219,82.12024688720703,93.9639892578125,112.4542465209961,91.94403076171875,101.12686157226562,77.2126235961914,106.43841552734375,98.97736358642578,56.89433288574219
2023-04-27,93.51249694824219,83.98001861572266,69.33634185791016,81.1632308959961,93.35100555419922,111.87432098388672,91.9714584350586,101.14519500732422,77.06243133544922,105.4137191772461,97.99525451660156,56.573429107666016
2023-04-28,93.9920654296875,83.98001861572266,69.72222137451172,82.82882690429688,94.04886627197266,112.34966278076172,91.9714584350586,101.15433502197266,77.14691162109375,106.78309631347656,99.57597351074219,56.884891510009766
2023-05-01,93.02960968017578,83.98275756835938,69.00518035888672,79.63566589355469,92.9419174194336,111.63640594482422,91.98246765136719,101.14331817626953,76.97847747802734,104.52681732177734,96.7047348022461,56.44228744506836
2023-05-02,93.93453979492188,83.96438598632812,69.6844711303711,82.05583190917969,94.15190124511719,112.56963348388672,92.00083923339844,101.17088317871094,77.23253631591797,106.54486846923828,99.11463928222656,56.98136901855469
2023-05-03,94.34930419921875,83.97355651855469,69.9769515991211,82.70919036865234,94.76634216308594,113.18861389160156,92.00083923339844,101.18925476074219,77.42074584960938,107.18951416015625,99.66788482666016,57.30290603637695
2023-05-04,94.2362060546875,84.00112915039062,69.8825912475586,81.54972839355469,94.74746704101562,113.36005401611328,92.04674530029297,101.24442291259766,77.54303741455078,106.69434356689453,98.68329620361328,57.35966491699219
2023-05-05,93.93453979492188,84.01948547363281,69.62787628173828,81.18163299560547,94.23698425292969,112.8458023071289,92.05593872070312,101.23522186279297,77.35485076904297,106.0497055053711,98.35511016845703,57.08539962768555
2023-05-08,93.41609191894531,84.02867126464844,69.29765319824219,79.77369689941406,93.66034698486328,112.44586181640625,92.06512451171875,101.24442291259766,77.23253631591797,104.92854309082031,96.97667694091797,56.84895706176758
2023-05-09,93.33126068115234,84.03787231445312,69.22216796875,79.27677917480469,93.54691314697266,112.36015319824219,92.07430267333984,101.24442291259766,77.21371459960938,104.66696166992188,96.62971496582031,56.801666259765625
2023-05-10,93.93453979492188,84.04706573486328,69.64674377441406,80.15099334716797,94.24642181396484,113.00768280029297,92.0926742553711,101.28118133544922,77.40190124511719,105.73204803466797,97.56742858886719,57.15159606933594
2023-05-11,94.21732330322266,84.10215759277344,69.87317657470703,81.36568450927734,94.59619903564453,113.1505355834961,92.14775085449219,101.31793975830078,77.4489517211914,106.52616119384766,98.59890747070312,57.25563049316406
2023-05-12,93.68944549560547,84.12054443359375,69.50520324707031,80.47306823730469,94.02902221679688,112.71249389648438,92.16612243652344,101.31793975830078,77.3172378540039,105.74139404296875,97.77371978759766,57.000274658203125
2023-05-15,93.45378112792969,84.12971496582031,69.32598114013672,79.38721466064453,93.821044921875,112.65535736083984,92.15694427490234,101.3271484375,77.3266372680664,104.93790435791016,96.76101684570312,56.95299530029297
2023-05-16,93.23699188232422,84.12054443359375,69.1561508178711,79.05593872070312,93.51856231689453,112.39822387695312,92.18446350097656,101.3271484375,77.23253631591797,104.60157012939453,96.47032165527344,56.82058334350586
2023-05-17,93.09559631347656,84.13890075683594,69.03347778320312,78.8810806274414,93.216064453125,112.0744400024414,92.19368743896484,101.34553527832031,77.14786529541016,104.31192779541016,96.18902587890625,56.640899658203125
2023-05-18,92.6619644165039,84.18482971191406,68.75045776367188,78.13571166992188,92.6394271850586,111.57927703857422,92.2212142944336,101.37309265136719,77.0067138671875,103.42437744140625,95.47635650634766,56.37608337402344
2023-05-19,92.45458221435547,84.18482971191406,68.5617446899414,77.43634796142578,92.28966522216797,111.28407287597656,92.23039245605469,101.37309265136719,76.95025634765625,102.73300170898438,94.80121612548828,56.196388244628906
2023-05-22,92.36975860595703,84.19401550292969,68.54287719726562,76.91181945800781,92.1195297241211,111.21741485595703,92.23956298828125,101.37309265136719,76.92203521728516,102.48075866699219,94.4636459350586,56.15856170654297
2023-05-23,92.47344207763672,84.19401550292969,68.59004211425781,77.26150512695312,92.2707748413086,111.3316879272461,92.25794982910156,101.39149475097656,76.9126205444336,102.58352661132812,94.7355728149414,56.215301513671875
2023-05-24,92.23777770996094,84.19401550292969,68.40135955810547,76.87501525878906,92.03443145751953,111.09359741210938,92.25794982910156,101.39149475097656,76.81851196289062,102.20049285888672,94.26673889160156,56.10182189941406
2023-05-25,91.89842987060547,84.24913024902344,68.14662170410156,76.7001724243164,91.45780944824219,110.5127182006836,92.31302642822266,101.43743896484375,76.649169921875,101.65859985351562,94.03230285644531,55.78971862792969
2023-05-26,91.97382354736328,84.26750183105469,68.23155212402344,77.55597686767578,91.62796020507812,110.43651580810547,92.34056854248047,101.45582580566406,76.63032531738281,102.0042724609375,94.7918472290039,55.78025817871094
2023-05-30,92.5865707397461,84.2767105102539,68.68441009521484,78.46698760986328,92.34638977050781,111.06503295898438,92.35894775390625,101.4649887084961,76.78089141845703,103.20950317382812,95.73892211914062,56.13018035888672
2023-05-31,92.91648864746094,84.29505157470703,68.91082000732422,79.32279205322266,92.69615936279297,111.30311584472656,92.35894775390625,101.4833984375,76.85614776611328,103.99427795410156,96.57347869873047,56.28150177001953
2023-06-01,93.19813537597656,84.34209442138672,69.09717559814453,79.8105239868164,92.9538803100586,111.6179428100586,92.42533111572266,101.54987335205078,76.97594451904297,104.4815902709961,96.95237731933594,56.4227294921875
2023-06-02,92.7066650390625,84.351318359375,68.7093734741211,78.78907012939453,92.21479797363281,110.93102264404297,92.42533111572266,101.55908966064453,76.75899505615234,103.61006164550781,95.88993835449219,56.0530891418457
2023-06-05,92.69721984863281,84.351318359375,68.71881103515625,78.50379943847656,92.18636322021484,110.96920013427734,92.4437484741211,101.55908966064453,76.77789306640625,103.54447937011719,95.7113037109375,56.06256103515625
2023-06-06,92.81063079833984,84.36975860595703,68.81341552734375,79.2399673461914,92.24321746826172,110.93102264404297,92.47142791748047,101.57756805419922,76.74012756347656,103.86308288574219,96.27544403076172,56.0530891418457
