Date,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA
2015-03-06,28.30436897277832,19.004499435424805,28.541534423828125,79.70552825927734,36.7064094543457,0.5433104038238525,12.925333023071289
2015-03-09,28.42509651184082,18.92799949645996,28.601316452026367,79.13770294189453,37.13101577758789,0.5447560548782349,12.725333213806152
2015-03-10,27.83709716796875,18.475500106811523,27.891393661499023,77.25489044189453,36.42047119140625,0.5541524887084961,12.687999725341797
2015-03-11,27.329591751098633,18.318500518798828,27.68414306640625,77.27481842041016,36.37714385986328,0.551261305809021,12.916000366210938
2015-03-12,27.823686599731445,18.711999893188477,27.9571533203125,78.629638671875,35.54527282714844,0.5462015867233276,12.73799991607666
2015-03-13,27.631412506103516,18.52899932861328,27.550127029418945,77.75298309326172,35.85721969604492,0.5469242930412292,12.578666687011719
2015-03-16,27.935470581054688,18.667499542236328,27.98056983947754,77.77291107177734,36.013206481933594,0.5534294247627258,13.046667098999023
2015-03-17,28.402740478515625,18.59600067138672,27.77979850769043,79.0580062866211,36.13450241088867,0.5601757764816284,12.982000350952148
2015-03-18,28.72245216369629,18.756999969482422,28.205751419067383,80.60211944580078,36.82774353027344,0.5510202050209045,13.380666732788086
2015-03-19,28.505584716796875,18.66200065612793,28.081701278686523,82.43510437011719,36.6457633972168,0.5594531893730164,13.043333053588867
2015-03-20,28.14787483215332,18.92449951171875,28.145469665527344,83.48110961914062,37.157012939453125,0.5654764771461487,13.20533275604248
2015-03-23,28.440753936767578,18.75550079345703,28.16639518737793,84.10871124267578,37.13969039916992,0.5471653342247009,13.308667182922363
2015-03-24,28.324491500854492,18.704500198364258,28.77269744873047,84.98535919189453,37.174354553222656,0.5396965742111206,13.447999954223633
2015-03-25,27.584468841552734,18.54800033569336,28.247600555419922,82.60445404052734,35.92654037475586,0.5069288611412048,12.953332901000977
2015-03-26,27.776735305786133,18.36750030517578,28.08020782470703,82.69410705566406,35.70991897583008,0.5052423477172852,12.694000244140625
2015-03-27,27.555400848388672,18.527999877929688,27.77680778503418,82.98301696777344,35.50193405151367,0.515120804309845,12.333333015441895
2015-03-30,28.252948760986328,18.72949981689453,27.955657958984375,82.88339233398438,35.49325942993164,0.5172892808914185,12.704667091369629
2015-03-31,27.819211959838867,18.604999542236328,27.63482093811035,81.9071273803711,35.233306884765625,0.5042787194252014,12.584667205810547
2015-04-01,27.778972625732422,18.51300048828125,27.375263214111328,81.35921478271484,35.28529357910156,0.506206214427948,12.505999565124512
2015-04-02,28.018190383911133,18.612499237060547,26.96773910522461,81.24961853027344,34.91270446777344,0.5074108839035034,12.733332633972168
2015-04-06,28.472049713134766,18.851999282836914,27.099262237548828,82.12628173828125,36.004520416259766,0.5221079587936401,13.539999961853027
2015-04-07,28.172462463378906,18.720500946044922,27.14459800720215,82.0067367553711,35.9871940612793,0.5266857743263245,13.550000190734863
2015-04-08,28.080795288085938,19.059999465942383,27.342880249023438,81.96688079833984,35.89187240600586,0.5305406451225281,13.844667434692383
2015-04-09,28.29543113708496,19.177000045776367,27.302026748657227,81.85730743408203,35.943870544433594,0.5428286790847778,14.005999565124512
2015-04-10,28.41615104675293,19.13249969482422,27.32793617248535,81.7278060913086,36.15184020996094,0.5483698844909668,14.0600004196167
2015-04-13,28.360261917114258,19.118000030517578,27.332916259765625,82.69410705566406,36.18649673461914,0.5433104038238525,13.985333442687988
2015-04-14,28.237300872802734,19.25550079345703,26.891515731811523,83.2021713256836,36.091182708740234,0.5387325286865234,13.830666542053223
2015-04-15,28.3446102142334,19.172500610351562,26.954288482666016,82.39525604248047,36.61975860595703,0.5452377796173096,13.85533332824707
2015-04-16,28.20823097229004,19.302000045776367,27.07784080505371,81.99677276611328,36.533119201660156,0.5418647527694702,13.779999732971191
2015-04-17,27.890762329101562,18.777999877929688,26.54078483581543,80.47261047363281,36.06519317626953,0.5348775386810303,13.78600025177002
2015-04-20,28.527942657470703,19.475500106811523,27.128158569335938,82.7738037109375,37.183021545410156,0.5322273969650269,13.684666633605957
2015-04-21,28.37367820739746,19.55900001525879,27.047948837280273,83.30178833007812,36.94904708862305,0.5315046310424805,13.96066665649414
2015-04-22,28.755990982055664,19.489999771118164,27.359817504882812,84.30794525146484,37.25235366821289,0.5375277400016785,14.629332542419434
2015-04-23,28.990734100341797,19.499500274658203,27.772321701049805,82.09639739990234,37.55562210083008,0.5353593826293945,14.573332786560059
2015-04-24,29.127120971679688,22.2549991607666,28.57939910888672,81.21973419189453,41.48102569580078,0.5307818651199341,14.562000274658203
2015-04-27,29.656991958618164,21.92799949645996,28.203760147094727,81.59830474853516,41.619686126708984,0.5348775386810303,15.436667442321777
2015-04-28,29.189712524414062,21.465499877929688,28.116575241088867,80.37297821044922,42.59886169433594,0.5375277400016785,15.36533260345459
2015-04-29,28.760459899902344,21.4685001373291,27.968111038208008,80.16378784179688,42.51220703125,0.533431887626648,15.49666690826416
2015-04-30,27.980194091796875,21.089000701904297,27.339393615722656,78.47024536132812,42.14826583862305,0.5348775386810303,15.069999694824219
2015-05-01,28.829769134521484,21.14349937438965,27.45846176147461,78.68940734863281,42.16559600830078,0.5481290817260742,15.0686674118042
2015-05-04,28.773874282836914,21.152000427246094,27.542158126831055,78.51009368896484,41.80164337158203,0.5447560548782349,15.36733341217041
2015-05-05,28.12551498413086,21.059499740600586,27.053926467895508,77.26484680175781,41.247066497802734,0.5307818651199341,15.529999732971191
2015-05-06,27.94888687133789,20.954999923706055,26.657363891601562,77.80280303955078,40.10323715209961,0.5324681997299194,15.362000465393066
2015-05-07,28.121755599975586,21.3439998626709,27.004106521606445,78.13153839111328,40.467185974121094,0.5418647527694702,15.786666870117188
2015-05-08,28.651592254638672,21.684499740600586,27.348360061645508,78.21124267578125,41.377044677734375,0.5018693208694458,15.77400016784668
2015-05-11,28.3597354888916,21.642499923706055,27.190431594848633,77.71315002441406,41.04775619506836,0.49705058336257935,15.965999603271484
2015-05-12,28.258705139160156,21.551000595092773,26.83920669555664,77.16523742675781,41.030426025390625,0.5018693208694458,16.31599998474121
2015-05-13,28.29014015197754,21.3435001373291,26.8770694732666,78.1415023803711,41.2730712890625,0.5047605633735657,16.211999893188477
2015-05-14,28.95018768310547,21.61400032043457,27.360815048217773,81.06035614013672,42.21758270263672,0.5129523873329163,16.273332595825195
2015-05-15,28.909778594970703,21.299999237060547,27.22580337524414,80.11396789550781,41.85364532470703,0.5131935477256775,16.589332580566406
2015-05-18,29.228580474853516,21.261999130249023,27.234773635864258,80.57221984863281,41.602333068847656,0.512470543384552,16.583332061767578
2015-05-19,29.201644897460938,21.085500717163086,27.36479949951172,80.32316589355469,41.497684478759766,0.5092753171920776,16.47599983215332
2015-05-20,29.199390411376953,21.19300079345703,27.52571678161621,80.24348449707031,41.497684478759766,0.5092753171920776,16.290000915527344
2015-05-21,29.497983932495117,21.581499099731445,27.739940643310547,80.17373657226562,41.35813522338867,0.5056447982788086,16.374666213989258
2015-05-22,29.75617027282715,21.381500244140625,27.6258544921875,80.2335205078125,40.904598236083984,0.50491863489151,16.51533317565918
2015-05-26,29.100608825683594,21.273500442504883,27.260679244995117,79.02812194824219,40.63423538208008,0.5017719268798828,16.497333526611328
2015-05-27,29.64391326904297,21.570999145507812,27.612401962280273,80.24348449707031,41.52385330200195,0.528639554977417,16.495332717895508
2015-05-28,29.585552215576172,21.328500747680664,27.60891342163086,79.84500122070312,41.38429641723633,0.5359010696411133,16.76333236694336
2015-05-29,29.2487850189209,21.46150016784668,27.16751480102539,78.8886489868164,40.869712829589844,0.5356591939926147,16.719999313354492
2015-06-01,29.307161331176758,21.54599952697754,27.361312866210938,79.98446655273438,41.192420959472656,0.5417102575302124,16.6299991607666
2015-06-02,29.176944732666016,21.54949951171875,27.597455978393555,80.13389587402344,40.92205047607422,0.5310600996017456,16.55666732788086
2015-06-03,29.212860107421875,21.829500198364258,27.664215087890625,82.12628173828125,40.86098861694336,0.5252511501312256,16.599332809448242
2015-06-04,29.0422420501709,21.538999557495117,27.484865188598633,81.7377700805664,40.433631896972656,0.5346910357475281,16.39466667175293
2015-06-05,28.882837295532227,21.34749984741211,27.377256393432617,81.82742309570312,40.24174880981445,0.5388059020042419,16.609333038330078
2015-06-08,28.692005157470703,21.174999237060547,27.075847625732422,80.36302185058594,39.884178161621094,0.5264610052108765,17.086000442504883
2015-06-09,28.60669708251953,21.27400016784668,27.010086059570312,80.36302185058594,39.81440734863281,0.5291237831115723,17.066667556762695
2015-06-10,28.934478759765625,21.53849983215332,27.530200958251953,81.84735107421875,40.651676177978516,0.5196837186813354,16.713333129882812
2015-06-11,28.869361877441406,21.648500442504883,27.402664184570312,81.51860809326172,40.5034065246582,0.5252511501312256,16.76066780090332
2015-06-12,28.55057144165039,21.496000289916992,27.274629592895508,81.21973419189453,40.093502044677734,0.510969877243042,16.71266746520996
2015-06-15,28.494441986083984,21.183500289916992,27.05193519592285,80.40287017822266,39.666133880615234,0.5100017189979553,16.691999435424805
2015-06-16,28.64710807800293,21.363000869750977,27.145097732543945,80.75153350830078,39.97139358520508,0.5162948966026306,16.874666213989258
2015-06-17,28.579755783081055,21.390499114990234,27.231285095214844,81.478759765625,40.093502044677734,0.522346019744873,17.360666275024414
2015-06-18,28.709962844848633,21.969499588012695,27.708555221557617,82.59449768066406,40.74763107299805,0.5310600996017456,17.459333419799805
2015-06-19,28.422595977783203,21.746000289916992,27.775312423706055,82.19601440429688,40.206878662109375,0.5293658971786499,17.500667572021484
2015-06-22,28.64935302734375,21.81450080871582,27.882923126220703,84.41752624511719,40.32026672363281,0.5271872878074646,17.319332122802734
2015-06-23,28.519140243530273,22.29949951171875,28.067750930786133,87.54557800292969,40.04116439819336,0.5136324167251587,17.844667434692383
2015-06-24,28.761600494384766,22.04199981689453,27.827621459960938,88.5218505859375,39.80567932128906,0.5085493326187134,17.67799949645996
2015-06-25,28.62465476989746,22.0049991607666,27.796733856201172,87.64519500732422,39.81440734863281,0.5124221444129944,17.91933250427246
2015-06-26,28.456274032592773,21.905000686645508,27.553117752075195,87.67508697509766,39.4742546081543,0.5020140409469604,17.805999755859375
2015-06-29,27.957870483398438,21.493000030517578,26.964752197265625,85.47350311279297,38.69802474975586,0.48700669407844543,17.468000411987305
2015-06-30,28.159931182861328,21.704500198364258,26.904468536376953,85.443603515625,38.50615692138672,0.4867647588253021,17.884000778198242
2015-07-01,28.422595977783203,21.86949920654297,27.06688117980957,86.57927703857422,38.76780700683594,0.49378421902656555,17.94333267211914
2015-07-02,28.38667869567871,21.885499954223633,27.268150329589844,86.95783233642578,38.72420883178711,0.49426835775375366,18.667999267578125
2015-07-06,28.287900924682617,21.802000045776367,27.18246078491211,87.21684265136719,38.7154655456543,0.4882171154022217,18.648000717163086
2015-07-07,28.218299865722656,21.836000442504883,27.402164459228516,86.88809967041016,38.6369743347168,0.4790191650390625,17.858667373657227
2015-07-08,27.517837524414062,21.485000610351562,26.98716926574707,85.32406616210938,38.58465576171875,0.47563043236732483,16.997333526611328
2015-07-09,26.95656394958496,21.719499588012695,27.134136199951172,85.55319213867188,38.828853607177734,0.46982115507125854,17.19466781616211
2015-07-10,27.677234649658203,22.175500869750977,27.705066680908203,87.61531066894531,38.907344818115234,0.4780508577823639,17.27666664123535
2015-07-13,28.211559295654297,22.778499603271484,28.483245849609375,89.75713348388672,39.718467712402344,0.48119765520095825,17.477333068847656
2015-07-14,28.20033836364746,23.278499603271484,29.103496551513672,89.33872985839844,39.78823471069336,0.48143965005874634,17.709999084472656
2015-07-15,28.47199249267578,23.059499740600586,29.09253692626953,89.41842651367188,39.91033172607422,0.4780508577823639,17.542667388916016
2015-07-16,28.85140609741211,23.77400016784668,29.980321884155273,90.50428009033203,40.69527816772461,0.48870107531547546,17.778667449951172
2015-07-17,29.100608825683594,24.15049934387207,34.85464859008789,94.60859680175781,40.660400390625,0.4857964813709259,18.310667037963867
2015-07-20,29.650650024414062,24.405000686645508,34.51687240600586,97.53742218017578,40.92205047607422,0.476840615272522,18.817333221435547
2015-07-21,29.35430145263672,24.399999618530273,34.64192199707031,98.01559448242188,41.23603057861328,0.4790191650390625,17.784666061401367
2015-07-22,28.112781524658203,24.41349983215332,34.62946701049805,96.67073059082031,39.718467712402344,0.46982115507125854,17.857999801635742
2015-07-23,28.09930992126465,24.108999252319336,33.61464309692383,95.07681274414062,40.215606689453125,0.47563043236732483,17.81333351135254
2015-07-24,27.951133728027344,26.47100067138672,32.6202507019043,96.58106231689453,40.06733322143555,0.4700632691383362,17.694000244140625
2015-07-27,27.562740325927734,26.570499420166016,32.79461669921875,93.8116455078125,39.55274200439453,0.4674006700515747,16.867332458496094
2015-07-28,27.699689865112305,26.30150032043457,32.86386489868164,94.92738342285156,39.54403305053711,0.47756674885749817,17.654666900634766
2015-07-29,27.612117767333984,26.450000762939453,32.95204544067383,96.62091827392578,40.37259292602539,0.4833759665489197,17.58799934387207
2015-07-30,27.472936630249023,26.83799934387207,33.10797882080078,94.84768676757812,40.88717269897461,0.4845863878726959,17.785999298095703
2015-07-31,27.232709884643555,26.8075008392334,32.75625991821289,93.65225219726562,40.73017883300781,0.4828919470310211,17.74333381652832
2015-08-03,26.590621948242188,26.75149917602539,33.1159553527832,93.7817611694336,40.82611083984375,0.49112167954444885,17.332666397094727
2015-08-04,25.737491607666016,26.594999313354492,32.94457244873047,93.70205688476562,41.462799072265625,0.4930579960346222,17.75200080871582
2015-08-05,25.908117294311523,26.850500106811523,33.542903900146484,96.07301330566406,41.497684478759766,0.4981412887573242,18.0086669921875
2015-08-06,25.964500427246094,26.472999572753906,33.38646697998047,94.75802612304688,40.660400390625,0.49499446153640747,16.408666610717773
2015-08-07,26.052452087402344,26.131000518798828,33.099510192871094,93.94115447998047,40.76506423950195,0.5562333464622498,16.167333602905273
2015-08-10,26.999656677246094,26.200000762939453,33.03723907470703,93.7917251586914,41.2796516418457,0.5755974650382996,16.076000213623047
2015-08-11,25.59464454650879,26.37299919128418,34.39033126831055,93.26374816894531,40.47724914550781,0.5726929306983948,15.824666976928711
2015-08-12,25.989309310913086,26.295499801635742,34.44862365722656,93.83157348632812,40.76506423950195,0.5741452574729919,15.878000259399414
2015-08-13,25.969013214111328,26.482999801635742,34.20151901245117,93.07447052001953,40.75634765625,0.5693041682243347,16.167333602905273
2015-08-14,26.15168571472168,26.576000213623047,34.343997955322266,94.06068420410156,40.991825103759766,0.5697883367538452,16.209999084472656
2015-08-17,26.422313690185547,26.76099967956543,34.580142974853516,93.57256317138672,41.27092742919922,0.5661576390266418,16.999332427978516
2015-08-18,26.273469924926758,26.750999450683594,34.31211471557617,94.80783081054688,41.49917984008789,0.5610045194625854,17.381332397460938
2015-08-19,25.937435150146484,26.645999908447266,34.576656341552734,94.94731140136719,40.919761657714844,0.5588169097900391,17.016666412353516
2015-08-20,25.405202865600586,25.788999557495117,33.85128402709961,90.21537780761719,40.08573913574219,0.5386420488357544,16.14533233642578
2015-08-21,23.851348876953125,24.723499298095703,32.08518981933594,85.73250579833984,37.811927795410156,0.5218702554702759,15.38466739654541
2015-08-24,23.25596809387207,23.168500900268555,30.79387092590332,81.7776107788086,36.59162139892578,0.5033969283103943,14.591333389282227
2015-08-25,23.395790100097656,23.318500518798828,30.512887954711914,82.68414306640625,35.52934646606445,0.49294513463974,14.66866683959961
2015-08-26,24.737653732299805,25.03849983215332,32.86785125732422,86.85821533203125,37.49587631225586,0.5301346182823181,14.989333152770996
2015-08-27,25.466096878051758,25.918500900268555,33.27736282348633,89.38854217529297,38.54059982299805,0.5500661730766296,16.19933319091797
2015-08-28,25.54953956604004,25.90049934387207,32.86536407470703,90.6636734008789,38.56692886352539,0.5524969100952148,16.565332412719727
2015-08-31,25.430009841918945,25.644500732421875,32.27400207519531,89.08968353271484,38.20698547363281,0.5464203953742981,16.604000091552734
2015-09-01,24.29337501525879,24.82699966430664,31.364303588867188,86.89805603027344,36.714534759521484,0.5240579843521118,15.908666610717773
2015-09-02,25.335289001464844,25.52750015258789,32.1290283203125,89.54793548583984,38.06652069091797,0.5398573875427246,16.512666702270508
2015-09-03,24.891010284423828,25.236000061035156,31.737449645996094,87.81455993652344,38.18942642211914,0.5413159132003784,16.3713321685791
2015-09-04,24.642940521240234,24.950000762939453,31.33441162109375,87.92413330078125,37.40807342529297,0.5286759734153748,16.1286678314209
2015-09-08,25.328523635864258,25.87700080871582,32.07771682739258,89.18930053710938,38.53181838989258,0.5512815713882446,16.544666290283203
2015-09-09,24.841392517089844,25.844499588012695,32.05430221557617,90.09584045410156,37.811927795410156,0.5403436422348022,16.5939998626709
2015-09-10,25.38715934753418,26.11199951171875,32.43641662597656,91.62998962402344,38.00506591796875,0.5488508343696594,16.565332412719727
2015-09-11,25.757017135620117,26.472000122070312,32.64665603637695,91.69970703125,38.17188262939453,0.5505524277687073,16.682666778564453
2015-09-14,26.005096435546875,26.069000244140625,32.50566482543945,91.9587173461914,37.78560256958008,0.5515245795249939,16.87933349609375
2015-09-15,26.22385597229004,26.118499755859375,33.13338851928711,92.54647827148438,38.6108283996582,0.5576014518737793,16.904666900634766
2015-09-16,26.253171920776367,26.36949920654297,33.15581130981445,93.0943832397461,38.89175796508789,0.5614905953407288,17.483333587646484
2015-09-17,25.691619873046875,26.943500518798828,33.462196350097656,93.98100280761719,38.84785842895508,0.5665948987007141,17.471332550048828
2015-09-18,25.58561897277832,27.01300048828125,32.9266357421875,94.040771484375,38.17188262939453,0.5661089420318604,17.374666213989258
2015-09-21,25.982545852661133,27.41950035095215,33.22854232788086,95.1864013671875,38.72494888305664,0.5719426870346069,17.613332748413086
2015-09-22,25.574344635009766,26.920000076293945,32.542030334472656,92.60624694824219,38.54059982299805,0.5563861727714539,17.395999908447266
2015-09-23,25.781827926635742,26.803499221801758,32.5465202331543,93.61241149902344,38.514251708984375,0.5590598583221436,17.40399932861328
2015-09-24,25.935176849365234,26.6875,32.62722396850586,94.05074310302734,38.549373626708984,0.5697550773620605,17.541332244873047
2015-09-25,25.869779586791992,26.212499618530273,31.891889572143555,92.4169692993164,38.57570266723633,0.5738871693611145,17.12733268737793
2015-09-28,25.357845306396484,25.202999114990234,31.099760055541992,88.87052917480469,38.00506591796875,0.5663518905639648,16.562000274658203
2015-09-29,24.5955753326416,24.803499221801758,31.01805877685547,86.3401870727539,38.13674545288086,0.5763176083564758,16.44333267211914
2015-09-30,24.875221252441406,25.594499588012695,31.803211212158203,89.55789947509766,38.856651306152344,0.599166214466095,16.559999465942383
2015-10-01,24.712848663330078,26.035999298095703,31.984052658081055,90.60388946533203,39.16391372680664,0.5874990224838257,15.991999626159668
2015-10-02,24.893266677856445,26.62700080871582,32.7308464050293,91.71963500976562,40.0067138671875,0.6028124094009399,16.504667282104492
2015-10-05,24.983476638793945,27.18400001525879,33.46269226074219,93.65225219726562,40.93731689453125,0.6178825497627258,16.40999984741211
2015-10-06,25.10300064086914,26.874000549316406,33.4607048034668,92.44685363769531,41.04265594482422,0.6259039044380188,16.097333908081055
2015-10-07,24.983476638793945,27.097000122070312,33.378997802734375,92.04837799072266,41.0865592956543,0.6324670910835266,15.46399974822998
2015-10-08,24.694801330566406,26.658000946044922,33.22953796386719,92.11811065673828,41.65719985961914,0.6361129283905029,15.114666938781738
2015-10-09,25.285675048828125,26.989999771118164,33.44077682495117,92.88517761230469,41.35871505737305,0.6336821913719177,14.712667465209961
2015-10-12,25.16840171813965,27.50950050354004,33.699337005615234,93.90130615234375,41.26213836669922,0.6404880881309509,14.371999740600586
2015-10-13,25.211257934570312,27.44499969482422,34.03512191772461,93.76183319091797,41.165565490722656,0.641703724861145,14.616666793823242
2015-10-14,24.85492706298828,27.241500854492188,33.89761734008789,93.71202850341797,40.981201171875,0.6650382280349731,14.458666801452637
2015-10-15,25.22704315185547,28.121999740600586,34.525840759277344,95.59483337402344,41.27092361450195,0.6667397022247314,14.753999710083008
2015-10-16,25.042116165161133,28.538000106811523,34.64042282104492,97.1688232421875,41.709869384765625,0.6771916151046753,15.133999824523926
2015-10-19,25.197723388671875,28.657499313354492,34.87109375,98.09527587890625,41.80644989013672,0.6759763360023499,15.206666946411133
2015-10-20,25.657787322998047,28.04400062561035,33.877193450927734,96.63087463378906,41.93814468383789,0.6750041246414185,14.20199966430664
2015-10-21,25.655532836914062,27.78849983215332,33.46867370605469,96.7404556274414,41.43771743774414,0.6662534475326538,14.005999565124512
2015-10-22,26.047950744628906,28.195499420166016,33.933982849121094,99.29071807861328,42.16639709472656,0.6903173923492432,14.114666938781738
2015-10-23,26.855314254760742,29.951499938964844,35.83658981323242,101.8011245727539,46.41552734375,0.69493567943573,13.939332962036133
2015-10-26,25.99832534790039,30.430500030517578,36.42395782470703,103.37511444091797,47.62704849243164,0.691775918006897,14.350666999816895
2015-10-27,25.833694458007812,30.550500869750977,36.50865173339844,103.30538177490234,47.13541030883789,0.6912897229194641,14.023332595825195
2015-10-28,26.898157119750977,30.854999542236328,36.71290969848633,103.803466796875,47.390018463134766,0.6968804001808167,14.197333335876465
2015-10-29,27.18232536315918,31.327499389648438,37.10798263549805,104.48088836669922,46.845706939697266,0.6728164553642273,14.108667373657227
2015-10-30,26.950037002563477,31.295000076293945,36.736324310302734,101.58196258544922,46.21358871459961,0.6895880699157715,13.795332908630371
2015-11-02,27.328914642333984,31.417499542236328,37.25196075439453,102.91686248779297,46.74034881591797,0.6976094841957092,14.252667427062988
2015-11-03,27.642393112182617,31.265499114990234,37.305763244628906,102.18964385986328,47.53925323486328,0.6927481889724731,13.890000343322754
2015-11-04,27.513839721679688,32.04750061035156,37.629093170166016,103.54447174072266,47.758731842041016,0.6813236474990845,15.442000389099121
2015-11-05,27.387014389038086,32.782501220703125,37.896121978759766,108.34612274169922,47.741180419921875,0.6735457181930542,15.451333045959473
2015-11-06,27.41872215270996,32.96849822998047,37.94245910644531,106.69244384765625,48.21525573730469,0.7668843269348145,15.490667343139648
2015-11-09,27.3077392578125,32.77450180053711,37.60218811035156,106.08475494384766,47.54803466796875,0.7634813189506531,15.022000312805176
2015-11-10,26.447084426879883,32.98400115966797,37.77606201171875,107.49935913085938,46.977394104003906,0.7488973140716553,14.433333396911621
2015-11-11,26.29759979248047,33.662498474121094,38.124298095703125,108.59517669677734,47.10029983520508,0.7416051626205444,14.60533332824707
